trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2021032208001,2021-03-22,4,INDU:IND,32730.0,down,-1,32096.3412497163,33363.6587502837,2021-03-29,32096.3412497164,33363.6587502837,0.019360181799074283,1.578136496264402,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208002,2021-03-22,4,SPX:IND,3940.87,down,-1,3849.50061542505,4032.23938457495,2021-03-29,3849.50061542505,4032.23938457495,0.023185079582668244,10.944585045111095,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208003,2021-03-22,4,VTI:US,206.405,down,-1,200.916206146445,211.893793853555,2021-03-29,200.916206146445,211.893793853555,0.026592349282018368,182.18938926852147,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208004,2021-03-22,4,EEM:US,53.93,flat,0,55.84502400207,52.01497599793,2021-03-29,52.01497599793,55.84502400207,0.035509438198961574,522.1866665478212,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208005,2021-03-22,4,EFA:US,76.45,down,-1,74.93003041495261,77.9699695850474,2021-03-29,74.9300304149526,77.9699695850474,0.01988187815627729,657.9079014721311,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208006,2021-03-22,4,IWD:US,150.89,down,-1,147.02806078018097,154.751939219819,2021-03-29,147.028060780181,154.751939219819,0.02559440135077895,258.9372703920645,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208007,2021-03-22,4,ACWI:US,95.19,down,-1,92.8999027349865,97.4800972650135,2021-03-29,92.8999027349865,97.4800972650135,0.02405817065882454,436.66267598206207,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208008,2021-03-22,4,VEA:US,49.52,down,-1,48.339805157344806,50.7001948426552,2021-03-29,48.3398051573448,50.7001948426552,0.023832690683667224,847.3177172594663,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208009,2021-03-22,4,VTV:US,130.82,down,-1,126.843088911428,134.796911088572,2021-03-29,126.843088911428,134.796911088572,0.030399870727503497,251.4514349776602,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208010,2021-03-22,4,VWO:US,52.66,flat,0,54.428100421394,50.891899578605994,2021-03-29,50.891899578606,54.428100421394,0.033575777086859215,565.5787351781636,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208011,2021-03-22,4,DGRO:US,47.73,down,-1,46.582554235492395,48.8774457645076,2021-03-29,46.5825542354924,48.8774457645076,0.02404034704604241,871.5008856467595,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208012,2021-03-22,4,DVY:US,113.47,down,-1,110.59355970556099,116.346440294439,2021-03-29,110.593559705561,116.346440294439,0.025349786678760866,347.651923084687,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208013,2021-03-22,14,EFA:US,76.45,down,-1,74.93003041495261,77.9699695850474,2021-03-29,74.9300304149526,77.9699695850474,0.01988187815627729,657.9079014721311,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208014,2021-03-22,14,XRT:US,89.98,up,1,96.4742946944421,83.48570530555791,2021-03-29,83.4857053055579,96.4742946944421,0.07217486879797841,153.98130929534398,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208015,2021-03-22,14,VEA:US,49.52,down,-1,48.339805157344806,50.7001948426552,2021-03-29,48.3398051573448,50.7001948426552,0.023832690683667224,847.3177172594663,2021-03-23 03:50:27,2021-03-23 03:50:59
V2021032208016,2021-03-22,14,EZU:US,46.32,down,-1,45.4124373677746,47.2275626322254,2021-03-29,45.4124373677746,47.2275626322254,0.019593321075677794,1101.852328965928,2021-03-23 03:50:27,2021-03-23 03:50:59
